id, videoID, type, start, end
8280,EMB01_ORG/S0018_I00150_C001/EMB01_ORG_object150.shot01.mp4.mp4,1,21,22 
8281,EMB01_ORG/S0018_I00150_C001/EMB01_ORG_object150.shot05.mp4.mp4,1,5,6 
8282,EMB01_ORG/S0018_I00150_C001/EMB01_ORG_object150.shot07.mp4.mp4,1,24,25 
8283,EMB01_ORG/S0018_I00150_C001/EMB01_ORG_object150.shot10.mp4.mp4,1,11,12 
8284,EMB01_ORG/S0018_I00151_C001/EMB01_ORG_object151.shot01.mp4.mp4,0,0,1.03 
8285,EMB01_ORG/S0018_I00151_C001/EMB01_ORG_object151.shot05.mp4.mp4,0,0,1.03 
8286,EMB01_ORG/S0018_I00151_C001/EMB01_ORG_object151.shot07.mp4.mp4,0,0,1.03 
8287,EMB01_ORG/S0018_I00151_C001/EMB01_ORG_object151.shot10.mp4.mp4,0,0,1.03 
8288,EMB01_ORG/S0018_I00152_C001/EMB01_ORG_object152.shot01.mp4.mp4,1,14,15.13 
8289,EMB01_ORG/S0018_I00152_C001/EMB01_ORG_object152.shot05.mp4.mp4,1,12,13.13 
8290,EMB01_ORG/S0018_I00152_C001/EMB01_ORG_object152.shot07.mp4.mp4,1,19,20.13 
8291,EMB01_ORG/S0018_I00152_C001/EMB01_ORG_object152.shot10.mp4.mp4,1,19,20.13 
8292,EMB01_ORG/S0018_I00153_C001/EMB01_ORG_object153.shot01.mp4.mp4,1,26,27 
8293,EMB01_ORG/S0018_I00153_C001/EMB01_ORG_object153.shot05.mp4.mp4,1,7,8 
8294,EMB01_ORG/S0018_I00153_C001/EMB01_ORG_object153.shot07.mp4.mp4,1,13,14 
8295,EMB01_ORG/S0018_I00153_C001/EMB01_ORG_object153.shot10.mp4.mp4,1,14,15 
8296,EMB01_ORG/S0018_I00154_C001/EMB01_ORG_object154.shot01.mp4.mp4,0,0,1.1 
8297,EMB01_ORG/S0018_I00154_C001/EMB01_ORG_object154.shot05.mp4.mp4,0,0,1.1 
8298,EMB01_ORG/S0018_I00154_C001/EMB01_ORG_object154.shot07.mp4.mp4,0,0,1.1 
8299,EMB01_ORG/S0018_I00154_C001/EMB01_ORG_object154.shot10.mp4.mp4,0,0,1.1 
8300,EMB01_ORG/S0018_I00155_C001/EMB01_ORG_object155.shot01.mp4.mp4,1,6,7.17 
8301,EMB01_ORG/S0018_I00155_C001/EMB01_ORG_object155.shot05.mp4.mp4,1,26,27.17 
8302,EMB01_ORG/S0018_I00155_C001/EMB01_ORG_object155.shot07.mp4.mp4,1,6,7.17 
8303,EMB01_ORG/S0018_I00155_C001/EMB01_ORG_object155.shot10.mp4.mp4,1,6,7.17 
8304,EMB01_ORG/S0018_I00156_C001/EMB01_ORG_object156.shot01.mp4.mp4,1,20,21.03 
8305,EMB01_ORG/S0018_I00156_C001/EMB01_ORG_object156.shot05.mp4.mp4,1,8,9.03 
8306,EMB01_ORG/S0018_I00156_C001/EMB01_ORG_object156.shot07.mp4.mp4,1,28,29.03 
8307,EMB01_ORG/S0018_I00156_C001/EMB01_ORG_object156.shot10.mp4.mp4,1,24,25.03 
8308,EMB01_ORG/S0018_I00157_C001/EMB01_ORG_object157.shot01.mp4.mp4,1,22,23.07 
8309,EMB01_ORG/S0018_I00157_C001/EMB01_ORG_object157.shot05.mp4.mp4,1,29,30.07 
8310,EMB01_ORG/S0018_I00157_C001/EMB01_ORG_object157.shot07.mp4.mp4,1,8,9.07 
8311,EMB01_ORG/S0018_I00157_C001/EMB01_ORG_object157.shot10.mp4.mp4,1,7,8.07 
8312,EMB01_ORG/S0018_I00158_C001/EMB01_ORG_object158.shot01.mp4.mp4,0,0,1.03 
8313,EMB01_ORG/S0018_I00158_C001/EMB01_ORG_object158.shot05.mp4.mp4,0,0,1.03 
8314,EMB01_ORG/S0018_I00158_C001/EMB01_ORG_object158.shot07.mp4.mp4,0,0,1.03 
8315,EMB01_ORG/S0018_I00158_C001/EMB01_ORG_object158.shot10.mp4.mp4,0,0,1.03 
8316,EMB01_ORG/S0018_I00159_C001/EMB01_ORG_object159.shot01.mp4.mp4,1,12,13.07 
8317,EMB01_ORG/S0018_I00159_C001/EMB01_ORG_object159.shot05.mp4.mp4,1,18,19.07 
8318,EMB01_ORG/S0018_I00159_C001/EMB01_ORG_object159.shot07.mp4.mp4,1,10,11.07 
8319,EMB01_ORG/S0018_I00159_C001/EMB01_ORG_object159.shot10.mp4.mp4,1,24,25.07 
8320,EMB01_ORG/S0018_I00160_C001/EMB01_ORG_object160.shot01.mp4.mp4,1,16,17 
8321,EMB01_ORG/S0018_I00160_C001/EMB01_ORG_object160.shot05.mp4.mp4,1,12,13 
8322,EMB01_ORG/S0018_I00160_C001/EMB01_ORG_object160.shot07.mp4.mp4,1,27,28 
8323,EMB01_ORG/S0018_I00160_C001/EMB01_ORG_object160.shot10.mp4.mp4,1,30,31 
8324,EMB01_ORG/S0018_I00161_C001/EMB01_ORG_object161.shot01.mp4.mp4,0,0,1.03 
8325,EMB01_ORG/S0018_I00161_C001/EMB01_ORG_object161.shot05.mp4.mp4,0,0,1.03 
8326,EMB01_ORG/S0018_I00161_C001/EMB01_ORG_object161.shot07.mp4.mp4,0,0,1.03 
8327,EMB01_ORG/S0018_I00161_C001/EMB01_ORG_object161.shot10.mp4.mp4,0,0,1.03 
8328,EMB01_ORG/S0018_I00162_C001/EMB01_ORG_object162.shot01.mp4.mp4,1,11,12 
8329,EMB01_ORG/S0018_I00162_C001/EMB01_ORG_object162.shot05.mp4.mp4,1,30,31 
8330,EMB01_ORG/S0018_I00162_C001/EMB01_ORG_object162.shot07.mp4.mp4,1,8,9 
8331,EMB01_ORG/S0018_I00162_C001/EMB01_ORG_object162.shot10.mp4.mp4,1,19,20 
8332,EMB01_ORG/S0018_I00163_C001/EMB01_ORG_object163.shot01.mp4.mp4,0,0,1 
8333,EMB01_ORG/S0018_I00163_C001/EMB01_ORG_object163.shot05.mp4.mp4,0,0,1 
8334,EMB01_ORG/S0018_I00163_C001/EMB01_ORG_object163.shot07.mp4.mp4,0,0,1 
8335,EMB01_ORG/S0018_I00163_C001/EMB01_ORG_object163.shot10.mp4.mp4,0,0,1 
8336,EMB01_ORG/S0018_I00164_C001/EMB01_ORG_object164.shot01.mp4.mp4,1,5,6.1 
8337,EMB01_ORG/S0018_I00164_C001/EMB01_ORG_object164.shot05.mp4.mp4,1,15,16.1 
8338,EMB01_ORG/S0018_I00164_C001/EMB01_ORG_object164.shot07.mp4.mp4,1,12,13.1 
8339,EMB01_ORG/S0018_I00164_C001/EMB01_ORG_object164.shot10.mp4.mp4,1,5,6.1 
8340,EMB01_ORG/S0018_I00165_C001/EMB01_ORG_object165.shot01.mp4.mp4,1,18,19.07 
8341,EMB01_ORG/S0018_I00165_C001/EMB01_ORG_object165.shot05.mp4.mp4,1,28,29.07 
8342,EMB01_ORG/S0018_I00165_C001/EMB01_ORG_object165.shot07.mp4.mp4,1,16,17.07 
8343,EMB01_ORG/S0018_I00165_C001/EMB01_ORG_object165.shot10.mp4.mp4,1,15,16.07 
8344,EMB01_ORG/S0018_I00166_C001/EMB01_ORG_object166.shot03.mp4.mp4,1,24,25.03 
8345,EMB01_ORG/S0018_I00166_C001/EMB01_ORG_object166.shot05.mp4.mp4,1,21,22.03 
8346,EMB01_ORG/S0018_I00166_C001/EMB01_ORG_object166.shot07.mp4.mp4,1,6,7.03 
8347,EMB01_ORG/S0018_I00166_C001/EMB01_ORG_object166.shot09.mp4.mp4,1,5,6.03 
8348,EMB01_ORG/S0018_I00167_C001/EMB01_ORG_object167.shot01.mp4.mp4,1,17,18.07 
8349,EMB01_ORG/S0018_I00167_C001/EMB01_ORG_object167.shot05.mp4.mp4,1,29,30.07 
8350,EMB01_ORG/S0018_I00167_C001/EMB01_ORG_object167.shot07.mp4.mp4,1,23,24.07 
8351,EMB01_ORG/S0018_I00167_C001/EMB01_ORG_object167.shot10.mp4.mp4,1,28,29.07 
8352,EMB01_ORG/S0018_I00168_C001/EMB01_ORG_object168.shot01.mp4.mp4,1,28,29.03 
8353,EMB01_ORG/S0018_I00168_C001/EMB01_ORG_object168.shot05.mp4.mp4,1,13,14.03 
8354,EMB01_ORG/S0018_I00168_C001/EMB01_ORG_object168.shot07.mp4.mp4,1,7,8.03 
8355,EMB01_ORG/S0018_I00168_C001/EMB01_ORG_object168.shot10.mp4.mp4,1,9,10.03 
8356,EMB01_ORG/S0018_I00169_C001/EMB01_ORG_object169.shot03.mp4.mp4,0,0,1.07 
8357,EMB01_ORG/S0018_I00169_C001/EMB01_ORG_object169.shot05.mp4.mp4,0,0,1.07 
8358,EMB01_ORG/S0018_I00169_C001/EMB01_ORG_object169.shot07.mp4.mp4,0,0,1.07 
8359,EMB01_ORG/S0018_I00169_C001/EMB01_ORG_object169.shot09.mp4.mp4,0,0,1.07 
8360,EMB01_ORG/S0018_I00170_C001/EMB01_ORG_object170.shot01.mp4.mp4,1,21,22.1 
8361,EMB01_ORG/S0018_I00170_C001/EMB01_ORG_object170.shot05.mp4.mp4,1,15,16.1 
8362,EMB01_ORG/S0018_I00170_C001/EMB01_ORG_object170.shot07.mp4.mp4,1,16,17.1 
8363,EMB01_ORG/S0018_I00170_C001/EMB01_ORG_object170.shot10.mp4.mp4,1,15,16.1 
8364,EMB01_ORG/S0018_I00171_C001/EMB01_ORG_object171.shot01.mp4.mp4,1,29,30 
8365,EMB01_ORG/S0018_I00171_C001/EMB01_ORG_object171.shot05.mp4.mp4,1,24,25 
8366,EMB01_ORG/S0018_I00171_C001/EMB01_ORG_object171.shot07.mp4.mp4,1,30,31 
8367,EMB01_ORG/S0018_I00171_C001/EMB01_ORG_object171.shot10.mp4.mp4,1,21,22 
8368,EMB01_ORG/S0018_I00172_C001/EMB01_ORG_object172.shot01.mp4.mp4,1,15,15.97 
8369,EMB01_ORG/S0018_I00172_C001/EMB01_ORG_object172.shot05.mp4.mp4,1,11,11.97 
8370,EMB01_ORG/S0018_I00172_C001/EMB01_ORG_object172.shot07.mp4.mp4,1,15,15.97 
8371,EMB01_ORG/S0018_I00172_C001/EMB01_ORG_object172.shot10.mp4.mp4,1,25,25.97 
8372,EMB01_ORG/S0018_I00173_C001/EMB01_ORG_object173.shot01.mp4.mp4,1,26,27 
8373,EMB01_ORG/S0018_I00173_C001/EMB01_ORG_object173.shot05.mp4.mp4,1,8,9 
8374,EMB01_ORG/S0018_I00173_C001/EMB01_ORG_object173.shot07.mp4.mp4,1,29,30 
8375,EMB01_ORG/S0018_I00173_C001/EMB01_ORG_object173.shot10.mp4.mp4,1,22,23 
8376,EMB01_ORG/S0018_I00174_C001/EMB01_ORG_object174.shot01.mp4.mp4,1,17,17.97 
8377,EMB01_ORG/S0018_I00174_C001/EMB01_ORG_object174.shot05.mp4.mp4,1,23,23.97 
8378,EMB01_ORG/S0018_I00174_C001/EMB01_ORG_object174.shot07.mp4.mp4,1,27,27.97 
8379,EMB01_ORG/S0018_I00174_C001/EMB01_ORG_object174.shot10.mp4.mp4,1,13,13.97 
8380,EMB01_ORG/S0018_I00175_C001/EMB01_ORG_object175.shot01.mp4.mp4,1,13,14.07 
8381,EMB01_ORG/S0018_I00175_C001/EMB01_ORG_object175.shot05.mp4.mp4,1,20,21.07 
8382,EMB01_ORG/S0018_I00175_C001/EMB01_ORG_object175.shot07.mp4.mp4,1,5,6.07 
8383,EMB01_ORG/S0018_I00175_C001/EMB01_ORG_object175.shot10.mp4.mp4,1,21,22.07 
8384,EMB01_ORG/S0018_I00176_C001/EMB01_ORG_object176.shot01.mp4.mp4,0,0,1.2 
8385,EMB01_ORG/S0018_I00176_C001/EMB01_ORG_object176.shot05.mp4.mp4,0,0,1.2 
8386,EMB01_ORG/S0018_I00176_C001/EMB01_ORG_object176.shot07.mp4.mp4,0,0,1.2 
8387,EMB01_ORG/S0018_I00176_C001/EMB01_ORG_object176.shot10.mp4.mp4,0,0,1.2 
8388,EMB01_ORG/S0018_I00177_C001/EMB01_ORG_object177.shot01.mp4.mp4,0,0,1.13 
8389,EMB01_ORG/S0018_I00177_C001/EMB01_ORG_object177.shot05.mp4.mp4,0,0,1.13 
8390,EMB01_ORG/S0018_I00177_C001/EMB01_ORG_object177.shot07.mp4.mp4,0,0,1.13 
8391,EMB01_ORG/S0018_I00177_C001/EMB01_ORG_object177.shot10.mp4.mp4,0,0,1.13 
8392,EMB01_ORG/S0018_I00178_C001/EMB01_ORG_object178.shot01.mp4.mp4,1,23,24.1 
8393,EMB01_ORG/S0018_I00178_C001/EMB01_ORG_object178.shot05.mp4.mp4,1,8,9.1 
8394,EMB01_ORG/S0018_I00178_C001/EMB01_ORG_object178.shot07.mp4.mp4,1,24,25.1 
8395,EMB01_ORG/S0018_I00178_C001/EMB01_ORG_object178.shot10.mp4.mp4,1,18,19.1 
8396,EMB01_ORG/S0018_I00179_C001/EMB01_ORG_object179.shot01.mp4.mp4,1,6,7.03 
8397,EMB01_ORG/S0018_I00179_C001/EMB01_ORG_object179.shot05.mp4.mp4,1,13,14.03 
8398,EMB01_ORG/S0018_I00179_C001/EMB01_ORG_object179.shot07.mp4.mp4,1,7,8.03 
8399,EMB01_ORG/S0018_I00179_C001/EMB01_ORG_object179.shot10.mp4.mp4,1,25,26.03 
8400,EMB01_ORG/S0018_I00180_C001/EMB01_ORG_object180.shot01.mp4.mp4,1,5,6.2 
8401,EMB01_ORG/S0018_I00180_C001/EMB01_ORG_object180.shot05.mp4.mp4,1,8,9.2 
8402,EMB01_ORG/S0018_I00180_C001/EMB01_ORG_object180.shot07.mp4.mp4,1,20,21.2 
8403,EMB01_ORG/S0018_I00180_C001/EMB01_ORG_object180.shot10.mp4.mp4,1,10,11.2 
8404,EMB01_ORG/S0019_I00001_C001/EMB01_ORG_AAU_afternoon_2.MOV.mp4,1,6,16.14 
8405,EMB01_ORG/S0019_I00001_C001/EMB01_ORG_AAU_afternoon_3.MOV.mp4,2,26,32.51 
8406,EMB01_ORG/S0019_I00001_C001/EMB01_ORG_AAU_afternoon_4.MOV.mp4,2,24,30.21 
8407,EMB01_ORG/S0019_I00001_C001/EMB01_ORG_AAU_afternoon_5.MOV.mp4,1,15,27.24 
8408,EMB01_ORG/S0019_I00001_C001/EMB01_ORG_AAU_morning_1.MOV.mp4,1,7,18.71 
8409,EMB01_ORG/S0019_I00001_C001/EMB01_ORG_AAU_morning_2.MOV.mp4,1,30,44.68 
8410,EMB01_ORG/S0019_I00001_C001/EMB01_ORG_AAU_morning_3.MOV.mp4,1,12,25.78 
8411,EMB01_ORG/S0020_I00001_C001/EMB01_ORG_MVI_0094.MOV.mp4,1,20,30.52 
8412,EMB01_ORG/S0020_I00001_C001/EMB01_ORG_MVI_0097.MOV.mp4,1,13,26.96 
8413,EMB01_ORG/S0020_I00001_C001/EMB01_ORG_MVI_0101.MOV.mp4,2,26,33.4 
8414,EMB01_ORG/S0020_I00001_C001/EMB01_ORG_MVI_0102.MOV.mp4,1,20,30.68 
8415,EMB01_ORG/S0020_I00001_C001/EMB01_ORG_MVI_0107.MOV.mp4,1,9,22.08 
8416,EMB01_ORG/S0020_I00001_C001/EMB01_ORG_MVI_0116.MOV.mp4,1,13,23.64 
8417,EMB01_ORG/S0020_I00001_C001/EMB01_ORG_MVI_0117.MOV.mp4,2,21,29.24 
8418,EMB01_ORG/S0020_I00001_C001/EMB01_ORG_MVI_0123.MOV.mp4,1,21,31.4 
8419,EMB01_ORG/S0020_I00001_C001/EMB01_ORG_MVI_0126.MOV.mp4,1,6,28.16 
8420,EMB01_ORG/S0020_I00001_C001/EMB01_ORG_MVI_0163.MOV.mp4,1,18,31.76 
8421,EMB01_ORG/S0020_I00002_C001/EMB01_ORG_MVI_0098.MOV.mp4,0,0,9.12 
8422,EMB01_ORG/S0020_I00002_C001/EMB01_ORG_MVI_0103.MOV.mp4,0,0,10.6 
8423,EMB01_ORG/S0020_I00002_C001/EMB01_ORG_MVI_0108.MOV.mp4,0,0,11.36 
8424,EMB01_ORG/S0020_I00002_C001/EMB01_ORG_MVI_0112.MOV.mp4,0,0,12.24 
8425,EMB01_ORG/S0020_I00002_C001/EMB01_ORG_MVI_0113.MOV.mp4,0,0,10.4 
8426,EMB01_ORG/S0020_I00002_C001/EMB01_ORG_MVI_0130.MOV.mp4,0,0,10.32 
8427,EMB01_ORG/S0020_I00003_C001/EMB01_ORG_MVI_0180.MOV.mp4,0,0,17.92 
8428,EMB01_ORG/S0020_I00003_C001/EMB01_ORG_MVI_0181.MOV.mp4,0,0,28.76 
8429,EMB01_ORG/S0020_I00003_C001/EMB01_ORG_MVI_0184.MOV.mp4,0,0,13.36 
8430,EMB01_ORG/S0020_I00003_C001/EMB01_ORG_MVI_0185.MOV.mp4,0,0,10.08 
8431,EMB01_ORG/S0020_I00003_C001/EMB01_ORG_MVI_0186.MOV.mp4,0,0,13.92 
8432,EMB01_ORG/S0020_I00003_C001/EMB01_ORG_MVI_0188.MOV.mp4,0,0,21.6 
8433,EMB01_ORG/S0020_I00003_C001/EMB01_ORG_MVI_0193.MOV.mp4,0,0,10.36 
8434,EMB01_ORG/S0020_I00003_C001/EMB01_ORG_MVI_0203.MOV.mp4,0,0,4.16 
8435,EMB01_ORG/S0020_I00003_C001/EMB01_ORG_MVI_0204.MOV.mp4,0,0,16.4 
8436,EMB01_ORG/S0020_I00003_C001/EMB01_ORG_MVI_0205.MOV.mp4,0,0,170.48 
8437,EMB01_ORG/S0020_I00004_C003/EMB01_ORG_20150331_065512.mp4.mp4,1,12,79.65 
8438,EMB01_ORG/S0020_I00004_C003/EMB01_ORG_20150331_065651.mp4.mp4,1,15,82.8 
8439,EMB01_ORG/S0020_I00004_C003/EMB01_ORG_20150331_075709.mp4.mp4,1,30,94.38 
8440,EMB01_ORG/S0020_I00004_C003/EMB01_ORG_20150331_102849.mp4.mp4,1,22,33.07 
8441,EMB01_ORG/S0020_I00004_C003/EMB01_ORG_20150331_173124.mp4.mp4,1,5,22.66 
8442,EMB01_ORG/S0020_I00004_C003/EMB01_ORG_20150401_164809.mp4.mp4,2,28,41.9 
8443,EMB01_ORG/S0020_I00004_C003/EMB01_ORG_20150401_191457.mp4.mp4,2,25,48.41 
8444,EMB01_ORG/S0020_I00004_C003/EMB01_ORG_20150401_191559.mp4.mp4,2,27,45.1 
8445,EMB01_ORG/S0020_I00005_C001/EMB01_ORG_MVI_0093.MOV.mp4,2,25,32.08 
8446,EMB01_ORG/S0020_I00005_C001/EMB01_ORG_MVI_0096.MOV.mp4,2,14,21.16 
8447,EMB01_ORG/S0020_I00005_C001/EMB01_ORG_MVI_0100.MOV.mp4,2,21,30 
8448,EMB01_ORG/S0020_I00005_C001/EMB01_ORG_MVI_0106.MOV.mp4,2,23,28.96 
8449,EMB01_ORG/S0020_I00005_C001/EMB01_ORG_MVI_0114.MOV.mp4,1,28,38.64 
8450,EMB01_ORG/S0020_I00005_C001/EMB01_ORG_MVI_0115.MOV.mp4,2,14,21.4 
8451,EMB01_ORG/S0020_I00005_C001/EMB01_ORG_MVI_0118.MOV.mp4,1,30,43.08 
8452,EMB01_ORG/S0020_I00005_C001/EMB01_ORG_MVI_0124.MOV.mp4,2,15,22.12 
8453,EMB01_ORG/S0020_I00005_C001/EMB01_ORG_MVI_0125.MOV.mp4,2,10,18.52 
8454,EMB01_ORG/S0020_I00005_C001/EMB01_ORG_MVI_0162.MOV.mp4,1,9,21.44 
8455,EMB01_ORG/S0020_I00005_C001/EMB01_ORG_MVI_0168.MOV.mp4,2,27,35.76 
8456,EMB01_ORG/S0020_I00006_C001/EMB01_ORG_MVI_0174.MOV.mp4,1,5,15.16 
8457,EMB01_ORG/S0020_I00006_C001/EMB01_ORG_MVI_0178.MOV.mp4,1,24,37.04 
8458,EMB01_ORG/S0020_I00006_C001/EMB01_ORG_MVI_0190.MOV.mp4,1,26,45.76 
8459,EMB01_ORG/S0020_I00006_C001/EMB01_ORG_MVI_0195.MOV.mp4,1,5,13.52 
8460,EMB01_ORG/S0020_I00006_C001/EMB01_ORG_MVI_0196.MOV.mp4,1,12,32.68 
8461,EMB01_ORG/S0020_I00007_C003/EMB01_ORG_20150406_090655.mp4.mp4,2,10,15.8 
8462,EMB01_ORG/S0020_I00007_C003/EMB01_ORG_20150406_090714.mp4.mp4,2,19,23.98 
8463,EMB01_ORG/S0020_I00007_C003/EMB01_ORG_20150406_090735.mp4.mp4,1,16,22.89 
8464,EMB01_ORG/S0020_I00007_C003/EMB01_ORG_20150406_090750.mp4.mp4,2,13,19.44 
8465,EMB01_ORG/S0020_I00007_C003/EMB01_ORG_20150406_090811.mp4.mp4,1,6,17.09 
8466,EMB01_ORG/S0020_I00007_C003/EMB01_ORG_20150406_090833.mp4.mp4,1,8,20.72 
8467,EMB01_ORG/S0020_I00007_C003/EMB01_ORG_20150406_090852.mp4.mp4,2,28,35.95 
8468,EMB01_ORG/S0020_I00007_C003/EMB01_ORG_20150406_090912.mp4.mp4,2,11,20.4 
8469,EMB01_ORG/S0020_I00008_C001/EMB01_ORG_MVI_0086.MOV.mp4,1,30,48.24 
8470,EMB01_ORG/S0020_I00008_C001/EMB01_ORG_MVI_0087.MOV.mp4,1,26,38.96 
8471,EMB01_ORG/S0020_I00008_C001/EMB01_ORG_MVI_0088.MOV.mp4,2,9,15.08 
8472,EMB01_ORG/S0020_I00008_C001/EMB01_ORG_MVI_0089.MOV.mp4,2,22,28.96 
8473,EMB01_ORG/S0020_I00008_C001/EMB01_ORG_MVI_0090.MOV.mp4,2,16,30.72 
8474,EMB01_ORG/S0020_I00008_C001/EMB01_ORG_MVI_0091.MOV.mp4,2,12,32.76 
8475,EMB01_ORG/S0021_I00009_C001/EMB01_ORG_MAH00271.MP4.mp4,1,25,27.88 
8476,EMB01_ORG/S0021_I00009_C001/EMB01_ORG_MAH00272.MP4.mp4,1,30,32.88 
8477,EMB01_ORG/S0021_I00010_C001/EMB01_ORG_MAH00276.MP4.mp4,0,0,2.88 
8478,EMB01_ORG/S0021_I00010_C001/EMB01_ORG_MAH00277.MP4.mp4,0,0,3.36 
8479,EMB01_ORG/S0021_I00010_C001/EMB01_ORG_MAH00278.MP4.mp4,0,0,3.36 
8480,EMB01_ORG/S0021_I00010_C001/EMB01_ORG_MAH00279.MP4.mp4,0,0,4.32 
8481,EMB01_ORG/S0021_I00010_C001/EMB01_ORG_MAH00280.MP4.mp4,0,0,2.88 
8482,EMB01_ORG/S0021_I00011_C001/EMB01_ORG_MAH00281.MP4.mp4,0,0,2.88 
8483,EMB01_ORG/S0021_I00011_C001/EMB01_ORG_MAH00282.MP4.mp4,0,0,3.84 
8484,EMB01_ORG/S0021_I00011_C001/EMB01_ORG_MAH00283.MP4.mp4,0,0,4.32 
8485,EMB01_ORG/S0021_I00011_C001/EMB01_ORG_MAH00284.MP4.mp4,0,0,2.88 
8486,EMB01_ORG/S0021_I00011_C001/EMB01_ORG_MAH00285.MP4.mp4,0,0,2.88 
8487,EMB01_ORG/S0021_I00012_C001/EMB01_ORG_MAH00291.MP4.mp4,0,0,2.88 
8488,EMB01_ORG/S0021_I00012_C001/EMB01_ORG_MAH00292.MP4.mp4,0,0,2.88 
8489,EMB01_ORG/S0021_I00012_C001/EMB01_ORG_MAH00293.MP4.mp4,0,0,2.88 
8490,EMB01_ORG/S0021_I00012_C001/EMB01_ORG_MAH00294.MP4.mp4,0,0,3.36 
8491,EMB01_ORG/S0021_I00012_C001/EMB01_ORG_MAH00295.MP4.mp4,0,0,2.88 
8492,EMB01_ORG/S0021_I00013_C001/EMB01_ORG_MVI_1683.MP4.mp4,1,28,31.04 
8493,EMB01_ORG/S0021_I00013_C001/EMB01_ORG_MVI_1685.MP4.mp4,1,24,28.07 
8494,EMB01_ORG/S0021_I00013_C001/EMB01_ORG_MVI_1686.MP4.mp4,1,13,16.37 
8495,EMB01_ORG/S0021_I00013_C001/EMB01_ORG_MVI_1687.MP4.mp4,1,6,10.24 
8496,EMB01_ORG/S0021_I00013_C001/EMB01_ORG_MVI_1688.MP4.mp4,1,20,24.17 
8497,EMB01_ORG/S0021_I00014_C003/EMB01_ORG_MVI_1708.MP4.mp4,0,0,3.37 
8498,EMB01_ORG/S0021_I00014_C003/EMB01_ORG_MVI_1709.MP4.mp4,0,0,4.74 
8499,EMB01_ORG/S0021_I00014_C003/EMB01_ORG_MVI_1710.MP4.mp4,0,0,6.94 
8500,EMB01_ORG/S0021_I00015_C001/EMB01_ORG_MVI_1675.MP4.mp4,1,7,15.04 
8501,EMB01_ORG/S0021_I00015_C001/EMB01_ORG_MVI_1676.MP4.mp4,2,23,25.77 
8502,EMB01_ORG/S0021_I00015_C001/EMB01_ORG_MVI_1678.MP4.mp4,2,27,29.14 
8503,EMB01_ORG/S0021_I00015_C001/EMB01_ORG_MVI_1679.MP4.mp4,1,18,19.4 
8504,EMB01_ORG/S0021_I00015_C001/EMB01_ORG_MVI_1680.MP4.mp4,1,17,20.87 
8505,EMB01_ORG/S0021_I00015_C001/EMB01_ORG_MVI_1681.MP4.mp4,1,12,14.5 
8506,EMB01_ORG/S0021_I00016_C001/EMB01_ORG_MVI_1689.MP4.mp4,1,9,13.24 
8507,EMB01_ORG/S0021_I00016_C001/EMB01_ORG_MVI_1690.MP4.mp4,1,29,33.77 
8508,EMB01_ORG/S0021_I00016_C001/EMB01_ORG_MVI_1691.MP4.mp4,1,20,23.47 
8509,EMB01_ORG/S0021_I00017_C001/EMB01_ORG_MVI_1692.MP4.mp4,1,29,32.9 
8510,EMB01_ORG/S0021_I00017_C001/EMB01_ORG_MVI_1693.MP4.mp4,1,12,15.6 
8511,EMB01_ORG/S0021_I00017_C001/EMB01_ORG_MVI_1694.MP4.mp4,1,11,14.37 
8512,EMB01_ORG/S0021_I00017_C001/EMB01_ORG_MVI_1695.MP4.mp4,1,28,30.47 
8513,EMB01_ORG/S0021_I00017_C001/EMB01_ORG_MVI_1696.MP4.mp4,1,12,15.3 
8514,EMB01_ORG/S0021_I00017_C001/EMB01_ORG_MVI_1697.MP4.mp4,1,27,29.5 
8515,EMB01_ORG/S0021_I00018_C001/EMB01_ORG_MVI_1666.MP4.mp4,1,21,25.6 
8516,EMB01_ORG/S0021_I00019_C001/EMB01_ORG_MVI_1667.MP4.mp4,1,19.16,22.96 
8517,EMB01_ORG/S0021_I00019_C001/EMB01_ORG_MVI_1668.MP4.mp4,2,19.16,20.63 
8518,EMB01_ORG/S0021_I00019_C001/EMB01_ORG_MVI_1669.MP4.mp4,1,19.16,23.66 
8519,EMB01_ORG/S0021_I00019_C001/EMB01_ORG_MVI_1670.MP4.mp4,1,17,20.64 
8520,EMB01_ORG/S0021_I00019_C001/EMB01_ORG_MVI_1672.MP4.mp4,1,16,20.3 
8521,EMB01_ORG/S0021_I00019_C001/EMB01_ORG_MVI_1682.MP4.mp4,1,19.16,23.53 
8522,EMB01_ORG/S0021_I00020_C003/EMB01_ORG_MAH00252.MP4.mp4,1,30,34.8 
8523,EMB01_ORG/S0021_I00020_C003/EMB01_ORG_MAH00253.MP4.mp4,1,14,17.36 
8524,EMB01_ORG/S0021_I00020_C003/EMB01_ORG_MAH00254.MP4.mp4,1,5,8.36 
8525,EMB01_ORG/S0021_I00021_C003/EMB01_ORG_MAH00261.MP4.mp4,0,0,2.88 
8526,EMB01_ORG/S0021_I00021_C003/EMB01_ORG_MAH00262.MP4.mp4,0,0,3.36 
8527,EMB01_ORG/S0021_I00021_C003/EMB01_ORG_MAH00263.MP4.mp4,0,0,3.36 
8528,EMB01_ORG/S0021_I00021_C003/EMB01_ORG_MAH00264.MP4.mp4,0,0,2.88 
8529,EMB01_ORG/S0021_I00021_C003/EMB01_ORG_MAH00265.MP4.mp4,0,0,2.4 
